0.1 0
0.2 0
0.3 0.07686829434635571
0.4 0.10355174982504081
0.5 0.11658544799765386
0.6 0.12132212344698579
0.7 0.12091230280874636
0.8 0.11728419465563994
0.9 0.11162930492418195
1.0 0.10470805849870676
1.1 0.09702517743244762
1.2 0.08894427063328374
1.3 0.08073866146080105
1.4 0.07261556814393229
1.5 0.06472469858194069
1.6 0.05716751877548882
1.7 0.050004892877601965
1.8 0.04326641287464225
1.9 0.03696158123059214
2.0 0.03108137342983422
2.1 0.025608863120506562
2.2 0.02052152812553088
2.3 0.015793931384070568
2.4 0.011399593430252512
2.5 0.007314599078531684
2.6 0.003513209821777364
2.7 0
2.8 0
2.9 0
3.0 0
3.1 0
3.2 0
3.3 0
3.4 0
3.5 0
3.6 0
3.7 0
3.8 0
3.9 0
4.0 0
4.1 0
4.2 0
4.3 0
4.4 0
4.5 0
4.6 0
4.7 0
4.8 0
4.9 0
5.0 0
5.1 0
5.2 0
5.3 0
5.4 0
5.5 0
5.6 0
5.7 0
5.8 0
5.9 0
6.0 0
6.1 0
6.2 0
6.3 0
6.4 0
6.5 0
6.6 0
6.7 0
6.8 0
6.9 0
7.0 0
7.1 0
7.2 0
7.3 0
7.4 0
7.5 0
7.6 0
7.7 0
7.8 0
7.9 0
8.0 0
8.1 0
8.2 0
8.3 0
8.4 0
8.5 0
8.6 0
8.7 0
8.8 0
8.9 0
9.0 0
9.1 0
9.2 0
9.3 0
9.4 0
9.5 0
9.6 0
9.7 0
9.8 0
9.9 0
10.0 0
